region,product,date,revenue,units_sold,inventory,customer_count,churn_rate,promo_active
Northeast,ProductC,2024-02-05,13012.84,191,79.9,48,0.0303,0
Northeast,ProductC,2024-02-12,14801.17,238,88.6,78,0.0342,1
Northeast,ProductC,2024-02-19,15608.1,275,88.3,95,0.0365,1
Northeast,ProductC,2024-02-26,13983.08,253,87.1,80,0.0375,0
Northeast,ProductC,2024-03-04,15148.7,284,95.0,75,0.036,0
Northeast,ProductC,2024-03-11,14930.039999999999,260,93.7,81,0.0392,0
Northeast,ProductC,2024-03-18,15244.7,238,96.7,65,0.0339,0
Northeast,ProductC,2024-03-25,15396.72,261,94.3,73,0.0366,0
Northeast,ProductC,2024-04-01,16011.16,263,94.4,61,0.0388,0
Northeast,ProductC,2024-04-08,16411.4,260,98.9,63,0.0377,0
Northeast,ProductC,2024-04-15,16702.3,271,110.6,86,0.0316,0
Northeast,ProductC,2024-04-22,17198.49,317,129.0,92,0.0386,0
Northeast,ProductC,2024-04-29,17265.08,308,113.6,99,0.0358,0
Northeast,ProductC,2024-05-06,18515.4,289,121.6,88,0.0349,0
Northeast,ProductC,2024-05-13,18732.0,332,142.7,102,0.0386,0
Northeast,ProductC,2024-05-20,18424.940000000002,348,128.1,115,0.0401,0
Northeast,ProductC,2024-05-27,18486.49,329,139.3,100,0.0281,0
Northeast,ProductC,2024-06-03,19192.03,309,112.7,98,0.031,0
Northeast,ProductC,2024-06-10,18964.44,309,113.6,90,0.0349,0
Northeast,ProductC,2024-06-17,19346.56,338,132.9,82,0.033,0
Northeast,ProductC,2024-06-24,19192.52,324,104.9,90,0.0369,0
Northeast,ProductC,2024-07-01,19308.37,332,139.0,97,0.038,0
Northeast,ProductC,2024-07-08,21448.39,363,151.1,96,0.0286,1
Northeast,ProductC,2024-07-15,20584.41,355,131.6,81,0.0288,1
Northeast,ProductC,2024-07-22,18665.36,312,114.0,91,0.0352,0
Northeast,ProductC,2024-07-29,19328.21,340,135.6,96,0.0317,0
Northeast,ProductC,2024-08-05,18065.12,319,112.0,109,0.0378,0
Northeast,ProductC,2024-08-12,18409.23,347,137.9,111,0.0351,0
Northeast,ProductC,2024-08-19,18377.23,330,132.3,106,0.036,0
Northeast,ProductC,2024-08-26,18389.97,293,115.4,78,0.034,0
Northeast,ProductC,2024-09-02,17848.23,301,115.7,100,0.0343,0
Northeast,ProductC,2024-09-09,17698.440000000002,315,135.9,94,0.0386,0
Northeast,ProductC,2024-09-16,17277.13,284,105.9,96,0.0328,0
Northeast,ProductC,2024-09-23,16835.82,296,121.0,74,0.0342,0
Northeast,ProductC,2024-09-30,15891.210000000001,266,111.6,70,0.0306,0
Northeast,ProductC,2024-10-07,15675.289999999999,262,96.1,86,0.0406,0
Northeast,ProductC,2024-10-14,14864.04,258,103.6,81,0.039,0
Northeast,ProductC,2024-10-21,15061.470000000001,265,116.4,82,0.0363,0
Northeast,ProductC,2024-10-28,15025.07,257,106.7,85,0.0291,0
Northeast,ProductC,2024-11-04,13543.85,226,80.6,52,0.0354,0
Northeast,ProductC,2024-11-11,14372.83,236,88.6,50,0.0368,0
Northeast,ProductC,2024-11-18,13913.25,250,101.1,72,0.0381,0
Northeast,ProductC,2024-11-25,13588.61,204,76.7,44,0.0313,0
Northeast,ProductC,2024-12-02,14506.689999999999,225,88.7,58,0.0358,1
Northeast,ProductC,2024-12-09,15927.54,267,98.7,78,0.0332,1
Northeast,ProductC,2024-12-16,14230.21,258,100.3,59,0.0328,1
Northeast,ProductC,2024-12-23,15145.349999999999,289,114.6,87,0.0357,1
Northeast,ProductC,2024-12-30,15155.96,246,90.9,68,0.0365,1
Northeast,ProductC,2025-01-06,13558.710000000001,209,70.9,69,0.0332,1
Northeast,ProductC,2025-01-13,12604.02,214,88.1,49,0.0418,0
Northeast,ProductC,2025-01-20,13065.560000000001,233,102.7,55,0.034,0
Northeast,ProductC,2025-01-27,13119.49,197,71.9,54,0.0312,0
Northeast,ProductC,2025-02-03,10437.62,184,70.3,54,0.0538,0
Northeast,ProductC,2025-02-10,6262.63,102,21.6,37,0.0948,0
Northeast,ProductC,2025-02-17,6814.25,131,26.3,34,0.0981,1
Northeast,ProductC,2025-02-24,7067.08,116,23.6,35,0.083,1
Northeast,ProductC,2025-03-03,6373.32,113,20.9,36,0.0972,0
Northeast,ProductC,2025-03-10,6700.26,101,20.6,37,0.0848,0
Northeast,ProductC,2025-03-17,9126.99,144,39.6,40,0.0768,0
Northeast,ProductC,2025-03-24,15376.529999999999,266,95.3,84,0.0419,0
Northeast,ProductC,2025-03-31,15634.310000000001,269,112.1,85,0.0376,0
Northeast,ProductC,2025-04-07,16173.650000000001,306,127.7,91,0.0365,0
Northeast,ProductC,2025-04-14,16230.810000000001,276,110.7,99,0.0374,0
Northeast,ProductC,2025-04-21,17145.82,298,126.3,78,0.0334,0
Northeast,ProductC,2025-04-28,16970.87,283,117.0,82,0.0345,0
Northeast,ProductC,2025-05-05,17959.28,284,104.9,64,0.0377,0
Northeast,ProductC,2025-05-12,17868.65,293,112.1,89,0.0332,0
Northeast,ProductC,2025-05-19,18056.59,282,98.4,85,0.0366,0
Northeast,ProductC,2025-05-26,19100.02,320,116.0,81,0.0349,0
Northeast,ProductC,2025-06-02,18182.48,334,120.9,100,0.0342,0
Northeast,ProductC,2025-06-09,18981.95,324,129.0,95,0.0364,0
Northeast,ProductC,2025-06-16,19033.98,306,129.3,87,0.0368,0
Northeast,ProductC,2025-06-23,19537.57,344,124.9,99,0.0338,0
Northeast,ProductC,2025-06-30,18870.239999999998,272,106.3,83,0.0382,0
Northeast,ProductC,2025-07-07,19154.45,303,109.0,95,0.0283,0
Northeast,ProductC,2025-07-14,18843.25,342,128.7,92,0.032,0
Northeast,ProductC,2025-07-21,19753.86,361,137.7,106,0.0345,0
Northeast,ProductC,2025-07-28,18366.0,345,143.4,115,0.03,0
Northeast,ProductC,2025-08-04,18270.06,287,112.4,83,0.03,0
Northeast,ProductC,2025-08-11,18606.16,340,122.4,115,0.0346,0
Northeast,ProductC,2025-08-18,18212.46,326,126.3,95,0.0344,0
Northeast,ProductC,2025-08-25,17747.71,303,116.7,89,0.0362,0
Northeast,ProductC,2025-09-01,17973.25,294,100.9,96,0.0333,0
Northeast,ProductC,2025-09-08,17906.77,316,133.6,97,0.0406,0
Northeast,ProductC,2025-09-15,17131.32,300,127.3,94,0.0283,0
Northeast,ProductC,2025-09-22,16465.75,293,115.0,83,0.0359,0
Northeast,ProductC,2025-09-29,16381.210000000001,276,109.6,94,0.034,0
Northeast,ProductC,2025-10-06,16348.9,255,106.1,67,0.0344,0
Northeast,ProductC,2025-10-13,15745.29,256,98.7,71,0.0339,0
Northeast,ProductC,2025-10-20,14814.57,249,95.0,76,0.0352,0
Northeast,ProductC,2025-10-27,15055.8,253,99.4,62,0.0343,0
Northeast,ProductC,2025-11-03,14948.86,278,107.1,100,0.0345,0
Northeast,ProductC,2025-11-10,13988.32,223,87.7,68,0.0336,0
Northeast,ProductC,2025-11-17,13366.78,237,94.4,68,0.039,0
Northeast,ProductC,2025-11-24,13409.130000000001,230,91.6,55,0.0334,0
Northeast,ProductC,2025-12-01,14128.83,210,72.0,56,0.0351,1
Northeast,ProductC,2025-12-08,15627.81,259,90.7,72,0.0341,1
Northeast,ProductC,2025-12-15,15362.66,269,115.0,72,0.0322,1
Northeast,ProductC,2025-12-22,16310.03,252,110.3,72,0.0323,1
Northeast,ProductC,2025-12-29,15506.61,261,111.3,72,0.0304,1
Northeast,ProductC,2026-01-05,5117.01,101,107.0,23,0.0375,1
Northeast,ProductD,2024-01-01,1513.04,33,76.0,8,0.0363,0
Northeast,ProductD,2024-01-08,9858.08,155,60.7,34,0.0376,0
Northeast,ProductD,2024-01-15,9676.9,157,55.0,46,0.0331,0
Northeast,ProductD,2024-01-22,9638.05,160,64.7,41,0.0375,0
Northeast,ProductD,2024-01-29,10010.58,158,66.6,33,0.0351,0
Northeast,ProductD,2024-02-05,9814.14,164,65.7,41,0.0349,0
Northeast,ProductD,2024-02-12,10911.19,212,94.1,58,0.0394,1
Northeast,ProductD,2024-02-19,11644.42,198,65.3,54,0.0309,1
Northeast,ProductD,2024-02-26,10477.26,171,62.1,45,0.0369,0
Northeast,ProductD,2024-03-04,10953.17,182,73.4,62,0.0369,0
Northeast,ProductD,2024-03-11,11242.48,180,75.4,55,0.0409,0
Northeast,ProductD,2024-03-18,11585.67,183,73.1,46,0.0424,0
Northeast,ProductD,2024-03-25,11687.039999999999,191,71.3,42,0.0371,0
Northeast,ProductD,2024-04-01,11964.1,197,77.4,61,0.034,0
Northeast,ProductD,2024-04-08,12491.23,218,83.0,66,0.037,0
Northeast,ProductD,2024-04-15,12413.93,212,84.9,55,0.041,0
Northeast,ProductD,2024-04-22,12867.13,224,91.6,67,0.0337,0
Northeast,ProductD,2024-04-29,13166.31,221,85.3,51,0.0306,0
Northeast,ProductD,2024-05-06,13179.24,217,74.0,64,0.0408,0
Northeast,ProductD,2024-05-13,13556.17,215,94.3,79,0.0396,0
Northeast,ProductD,2024-05-20,14161.01,252,96.7,66,0.0358,0
Northeast,ProductD,2024-05-27,13692.69,252,98.3,80,0.0296,0
Northeast,ProductD,2024-06-03,13556.61,241,98.3,69,0.0377,0
Northeast,ProductD,2024-06-10,14266.4,236,94.7,66,0.038,0
Northeast,ProductD,2024-06-17,13893.310000000001,235,93.3,52,0.0323,0
Northeast,ProductD,2024-06-24,14380.65,242,86.3,65,0.0337,0
Northeast,ProductD,2024-07-01,14554.98,244,100.3,80,0.0354,0
Northeast,ProductD,2024-07-08,16378.37,261,94.3,81,0.0366,1
Northeast,ProductD,2024-07-15,15431.7,263,92.3,78,0.0384,1
Northeast,ProductD,2024-07-22,14585.39,237,90.7,53,0.0313,0
Northeast,ProductD,2024-07-29,14432.75,242,97.0,63,0.0407,0
Northeast,ProductD,2024-08-05,14012.71,247,108.1,93,0.0317,0
Northeast,ProductD,2024-08-12,13464.71,247,109.6,60,0.028,0
Northeast,ProductD,2024-08-19,13599.29,246,108.9,66,0.0304,0
Northeast,ProductD,2024-08-26,13730.76,252,89.6,79,0.0351,0
Northeast,ProductD,2024-09-02,13265.33,197,73.4,62,0.0348,0
Northeast,ProductD,2024-09-09,13203.68,228,91.6,73,0.0351,0
Northeast,ProductD,2024-09-16,13062.23,213,83.4,57,0.0343,0
Northeast,ProductD,2024-09-23,12347.59,221,80.9,60,0.0369,0
Northeast,ProductD,2024-09-30,12096.49,208,67.4,57,0.0316,0
Northeast,ProductD,2024-10-07,11733.880000000001,200,72.7,51,0.0333,0
Northeast,ProductD,2024-10-14,11800.27,199,81.6,52,0.0324,0
Northeast,ProductD,2024-10-21,11392.72,187,68.7,49,0.0378,0
Northeast,ProductD,2024-10-28,10774.369999999999,178,81.1,33,0.0292,0
Northeast,ProductD,2024-11-04,10737.78,177,77.7,50,0.0331,0
Northeast,ProductD,2024-11-11,10649.94,182,78.6,51,0.0362,0
Northeast,ProductD,2024-11-18,10081.33,180,66.9,39,0.0313,0
Northeast,ProductD,2024-11-25,9983.22,152,60.7,42,0.035,0
Northeast,ProductD,2024-12-02,10946.220000000001,192,68.1,47,0.0326,1
Northeast,ProductD,2024-12-09,11593.9,190,70.4,67,0.04,1
Northeast,ProductD,2024-12-16,10366.79,179,72.9,57,0.035,1
Northeast,ProductD,2024-12-23,11715.9,193,73.6,58,0.0312,1
Northeast,ProductD,2024-12-30,11272.25,163,65.1,53,0.0328,1
Northeast,ProductD,2025-01-06,9890.69,152,58.4,51,0.0378,1
Northeast,ProductD,2025-01-13,9421.69,149,59.0,48,0.0332,0
Northeast,ProductD,2025-01-20,9641.15,173,71.0,71,0.0332,0
Northeast,ProductD,2025-01-27,9968.24,161,65.7,42,0.0345,0
Northeast,ProductD,2025-02-03,7710.22,122,43.4,27,0.0501,0
Northeast,ProductD,2025-02-10,4676.92,83,12.4,16,0.085,0
Northeast,ProductD,2025-02-17,5096.389999999999,90,26.6,21,0.0936,1
Northeast,ProductD,2025-02-24,5135.33,83,29.4,21,0.0733,1
Northeast,ProductD,2025-03-03,4813.58,75,21.0,21,0.0851,0
Northeast,ProductD,2025-03-10,4863.72,71,5.7,21,0.0967,0
Northeast,ProductD,2025-03-17,7013.17,130,47.7,24,0.0728,0
Northeast,ProductD,2025-03-24,11934.52,178,57.4,44,0.0309,0
Northeast,ProductD,2025-03-31,12024.96,188,74.7,58,0.0304,0
Northeast,ProductD,2025-04-07,11944.01,218,97.0,65,0.0379,0
Northeast,ProductD,2025-04-14,12215.33,213,86.0,62,0.0417,0
Northeast,ProductD,2025-04-21,12583.56,226,90.0,60,0.0422,0
Northeast,ProductD,2025-04-28,12982.7,213,78.4,51,0.0342,0
Northeast,ProductD,2025-05-05,13603.66,235,82.7,70,0.0333,0
Northeast,ProductD,2025-05-12,13780.52,228,79.9,75,0.0296,0
Northeast,ProductD,2025-05-19,13599.54,235,94.3,68,0.0327,0
Northeast,ProductD,2025-05-26,14672.92,226,96.4,62,0.0339,0
Northeast,ProductD,2025-06-02,14321.64,222,91.4,56,0.0375,0
Northeast,ProductD,2025-06-09,14907.369999999999,253,101.1,76,0.0307,0
Northeast,ProductD,2025-06-16,14217.65,234,89.6,65,0.0407,0
Northeast,ProductD,2025-06-23,14181.43,272,106.1,90,0.0327,0
Northeast,ProductD,2025-06-30,14534.439999999999,248,88.6,70,0.036,0
Northeast,ProductD,2025-07-07,14044.46,240,97.3,75,0.0365,0
Northeast,ProductD,2025-07-14,14517.35,228,87.6,68,0.0276,0
Northeast,ProductD,2025-07-21,14384.85,241,83.0,69,0.0402,0
Northeast,ProductD,2025-07-28,13766.720000000001,228,73.4,65,0.0363,0
Northeast,ProductD,2025-08-04,14022.52,233,85.0,66,0.0388,0
Northeast,ProductD,2025-08-11,13826.23,239,102.0,69,0.0311,0
Northeast,ProductD,2025-08-18,14332.74,249,107.7,72,0.0398,0
Northeast,ProductD,2025-08-25,13809.380000000001,253,101.0,82,0.0343,0
Northeast,ProductD,2025-09-01,13278.53,227,95.0,63,0.0403,0
Northeast,ProductD,2025-09-08,12760.03,210,80.4,78,0.0284,0
Northeast,ProductD,2025-09-15,12362.95,200,81.1,62,0.0375,0
Northeast,ProductD,2025-09-22,12883.71,216,89.1,57,0.0299,0
Northeast,ProductD,2025-09-29,12435.189999999999,189,68.9,43,0.0364,0
Northeast,ProductD,2025-10-06,12129.56,207,71.3,60,0.0326,0
Northeast,ProductD,2025-10-13,11268.9,187,72.0,49,0.0377,0
Northeast,ProductD,2025-10-20,11563.85,193,60.1,59,0.04,0
Northeast,ProductD,2025-10-27,11160.43,204,71.0,72,0.0325,0
Northeast,ProductD,2025-11-03,10885.29,181,72.9,70,0.0315,0
Northeast,ProductD,2025-11-10,10307.68,161,65.9,38,0.0381,0
Northeast,ProductD,2025-11-17,10180.08,165,74.0,45,0.0355,0
Northeast,ProductD,2025-11-24,10132.15,184,63.9,54,0.0358,0
Northeast,ProductD,2025-12-01,10973.04,175,74.1,35,0.036,1
Northeast,ProductD,2025-12-08,12069.4,203,87.3,58,0.0377,1
Northeast,ProductD,2025-12-15,11464.06,213,79.3,62,0.0326,1
Northeast,ProductD,2025-12-22,11731.82,174,71.7,50,0.0386,1
Northeast,ProductD,2025-12-29,11285.78,203,78.9,38,0.0331,1
Northeast,ProductD,2026-01-05,3362.46,62,90.5,20,0.0234,1
Northeast,ProductE,2024-01-01,932.29,18,51.0,0,0.0202,0
Northeast,ProductE,2024-01-08,6564.0599999999995,117,49.1,18,0.0308,0
Northeast,ProductE,2024-01-15,6307.74,103,37.0,30,0.0373,0
Northeast,ProductE,2024-01-22,6420.42,103,36.7,31,0.0379,0
Northeast,ProductE,2024-01-29,6827.889999999999,109,47.3,39,0.039,0
Northeast,ProductE,2024-02-05,6875.5,111,41.6,45,0.0348,0
Northeast,ProductE,2024-02-12,7481.75,121,48.1,22,0.0425,1
Northeast,ProductE,2024-02-19,7792.89,136,55.3,27,0.0369,1
Northeast,ProductE,2024-02-26,7122.4400000000005,115,44.6,37,0.0353,0
Northeast,ProductE,2024-03-04,7274.6,127,41.0,35,0.0333,0
Northeast,ProductE,2024-03-11,7303.07,113,40.7,24,0.0364,0
Northeast,ProductE,2024-03-18,7542.97,119,42.7,38,0.037,0
Northeast,ProductE,2024-03-25,7933.13,127,48.1,32,0.0398,0
Northeast,ProductE,2024-04-01,7562.1,123,44.0,31,0.0325,0
Northeast,ProductE,2024-04-08,8285.97,143,47.1,48,0.0403,0
Northeast,ProductE,2024-04-15,8613.47,151,55.3,31,0.0339,0
Northeast,ProductE,2024-04-22,8372.14,143,60.4,40,0.0393,0
Northeast,ProductE,2024-04-29,8703.55,140,49.9,38,0.042,0
Northeast,ProductE,2024-05-06,9293.62,159,63.4,38,0.0333,0
Northeast,ProductE,2024-05-13,9064.48,145,60.0,45,0.0353,0
Northeast,ProductE,2024-05-20,9456.69,167,79.3,43,0.0336,0
Northeast,ProductE,2024-05-27,9137.33,147,59.1,38,0.0382,0
Northeast,ProductE,2024-06-03,9402.95,150,47.4,26,0.0324,0
Northeast,ProductE,2024-06-10,9595.960000000001,173,59.1,58,0.0388,0
Northeast,ProductE,2024-06-17,9371.08,167,74.7,49,0.0323,0
Northeast,ProductE,2024-06-24,9590.93,157,48.0,36,0.0385,0
Northeast,ProductE,2024-07-01,9632.41,163,61.6,41,0.0342,0
Northeast,ProductE,2024-07-08,10578.67,188,81.1,54,0.0366,1
Northeast,ProductE,2024-07-15,10216.96,174,60.6,65,0.0282,1
Northeast,ProductE,2024-07-22,9417.26,151,62.1,42,0.0365,0
Northeast,ProductE,2024-07-29,9663.87,151,55.3,25,0.0356,0
Northeast,ProductE,2024-08-05,9550.49,170,72.1,37,0.0385,0
Northeast,ProductE,2024-08-12,9309.52,149,54.0,45,0.0369,0
Northeast,ProductE,2024-08-19,9127.41,163,67.4,57,0.0347,0
Northeast,ProductE,2024-08-26,8838.69,156,57.6,24,0.0366,0
Northeast,ProductE,2024-09-02,8484.45,134,50.4,29,0.0378,0
Northeast,ProductE,2024-09-09,8427.81,147,58.3,45,0.0314,0
Northeast,ProductE,2024-09-16,8380.6,142,61.9,37,0.0331,0
Northeast,ProductE,2024-09-23,8409.0,136,46.9,45,0.0352,0
Northeast,ProductE,2024-09-30,7735.5599999999995,121,53.4,41,0.033,0
Northeast,ProductE,2024-10-07,7667.95,136,38.7,42,0.0342,0
Northeast,ProductE,2024-10-14,7513.87,118,41.3,29,0.0344,0
Northeast,ProductE,2024-10-21,7506.62,125,37.0,30,0.0328,0
Northeast,ProductE,2024-10-28,7395.85,122,43.9,37,0.0301,0
Northeast,ProductE,2024-11-04,7099.96,125,46.7,44,0.0334,0
Northeast,ProductE,2024-11-11,7093.68,112,40.0,31,0.0364,0
Northeast,ProductE,2024-11-18,7022.299999999999,122,51.1,30,0.0328,0
Northeast,ProductE,2024-11-25,6687.99,114,45.6,29,0.0345,0
Northeast,ProductE,2024-12-02,7202.9,130,46.6,36,0.0304,1
Northeast,ProductE,2024-12-09,7629.08,134,58.4,33,0.0391,1
Northeast,ProductE,2024-12-16,6970.59,113,51.3,44,0.033,1
Northeast,ProductE,2024-12-23,8041.85,120,48.1,28,0.038,1
Northeast,ProductE,2024-12-30,7961.46,119,34.4,17,0.0327,1
Northeast,ProductE,2025-01-06,6635.0599999999995,106,49.3,33,0.0371,1
Northeast,ProductE,2025-01-13,6615.42,100,31.1,28,0.038,0
Northeast,ProductE,2025-01-20,6655.58,107,37.0,32,0.0403,0
Northeast,ProductE,2025-01-27,6543.84,100,34.1,16,0.0346,0
Northeast,ProductE,2025-02-03,5225.76,82,30.6,22,0.0614,0
Northeast,ProductE,2025-02-10,3086.49,48,9.3,18,0.0854,0
Northeast,ProductE,2025-02-17,3356.67,54,9.7,17,0.0968,1
Northeast,ProductE,2025-02-24,3466.53,57,8.9,25,0.0944,1
Northeast,ProductE,2025-03-03,3356.5,51,14.9,11,0.0718,0
Northeast,ProductE,2025-03-10,3215.29,50,8.6,14,0.0922,0
Northeast,ProductE,2025-03-17,4526.52,68,18.9,21,0.0614,0
Northeast,ProductE,2025-03-24,7740.52,132,55.1,33,0.0332,0
Northeast,ProductE,2025-03-31,8063.96,143,49.3,30,0.0396,0
Northeast,ProductE,2025-04-07,8065.33,134,57.9,34,0.0329,0
Northeast,ProductE,2025-04-14,8431.279999999999,147,52.7,58,0.0287,0
Northeast,ProductE,2025-04-21,8159.4400000000005,150,59.9,43,0.0317,0
Northeast,ProductE,2025-04-28,8767.49,136,50.3,37,0.034,0
Northeast,ProductE,2025-05-05,8803.65,162,62.9,49,0.0317,0
Northeast,ProductE,2025-05-12,9042.98,150,58.1,42,0.0323,0
Northeast,ProductE,2025-05-19,9295.26,152,63.3,35,0.0335,0
Northeast,ProductE,2025-05-26,9386.06,153,67.6,36,0.0351,0
Northeast,ProductE,2025-06-02,9087.36,142,56.7,21,0.0352,0
Northeast,ProductE,2025-06-09,9205.52,151,72.4,28,0.0354,0
Northeast,ProductE,2025-06-16,9830.66,156,61.4,26,0.0379,0
Northeast,ProductE,2025-06-23,9788.94,166,60.6,40,0.0327,0
Northeast,ProductE,2025-06-30,9496.35,173,68.6,47,0.033,0
Northeast,ProductE,2025-07-07,9745.99,162,65.4,41,0.038,0
Northeast,ProductE,2025-07-14,9499.07,180,70.3,46,0.0341,0
Northeast,ProductE,2025-07-21,9394.720000000001,151,58.7,39,0.0387,0
Northeast,ProductE,2025-07-28,10036.38,166,65.9,51,0.0402,0
Northeast,ProductE,2025-08-04,9486.94,148,52.6,54,0.0324,0
Northeast,ProductE,2025-08-11,9314.15,145,55.9,42,0.0348,0
Northeast,ProductE,2025-08-18,9274.75,155,65.1,60,0.0336,0
Northeast,ProductE,2025-08-25,9048.52,156,57.1,43,0.0296,0
Northeast,ProductE,2025-09-01,9304.54,161,65.9,43,0.0395,0
Northeast,ProductE,2025-09-08,8857.09,148,58.1,31,0.0366,0
Northeast,ProductE,2025-09-15,8562.21,163,67.1,56,0.0391,0
Northeast,ProductE,2025-09-22,8376.01,145,65.7,33,0.0368,0
Northeast,ProductE,2025-09-29,7868.530000000001,123,37.9,29,0.0305,0
Northeast,ProductE,2025-10-06,7584.93,126,55.1,35,0.0319,0
Northeast,ProductE,2025-10-13,7751.26,138,40.9,40,0.0354,0
Northeast,ProductE,2025-10-20,7877.37,130,44.9,22,0.0344,0
Northeast,ProductE,2025-10-27,7206.52,119,47.7,20,0.0334,0
Northeast,ProductE,2025-11-03,7107.51,119,42.4,40,0.0366,0
Northeast,ProductE,2025-11-10,6742.98,112,42.4,42,0.0315,0
Northeast,ProductE,2025-11-17,6823.719999999999,115,46.3,31,0.0348,0
Northeast,ProductE,2025-11-24,6807.08,105,42.4,31,0.0385,0
Northeast,ProductE,2025-12-01,7362.23,123,46.1,26,0.0357,1
Northeast,ProductE,2025-12-08,7851.6,139,58.7,45,0.0393,1
Northeast,ProductE,2025-12-15,7395.09,127,49.4,33,0.0372,1
Northeast,ProductE,2025-12-22,7714.26,129,54.4,40,0.0382,1
Northeast,ProductE,2025-12-29,7827.65,123,54.0,30,0.04,1
Northeast,ProductE,2026-01-05,2275.92,42,54.5,9,0.0332,1
Southeast,ProductA,2024-01-01,2220.55,32,88.0,14,0.0247,0
Southeast,ProductA,2024-01-08,15711.28,251,107.1,78,0.0386,0
Southeast,ProductA,2024-01-15,15514.24,241,106.9,59,0.036,0
Southeast,ProductA,2024-01-22,15537.2,266,103.4,78,0.0388,0
Southeast,ProductA,2024-01-29,15747.09,261,84.3,84,0.0317,0
Southeast,ProductA,2024-02-05,16345.57,284,105.9,74,0.0315,0
Southeast,ProductA,2024-02-12,16833.45,285,134.9,60,0.0345,0
Southeast,ProductA,2024-02-19,16307.92,285,118.9,69,0.0319,0
Southeast,ProductA,2024-02-26,17097.3,281,120.4,83,0.0371,0
Southeast,ProductA,2024-03-04,16928.38,288,118.0,78,0.0373,0
Southeast,ProductA,2024-03-11,17993.78,293,114.3,79,0.0379,0
Southeast,ProductA,2024-03-18,17922.08,299,119.9,78,0.0366,0
Southeast,ProductA,2024-03-25,18328.29,306,117.6,94,0.0381,0
Southeast,ProductA,2024-04-01,18572.18,331,132.9,95,0.0325,0
Southeast,ProductA,2024-04-08,19380.53,353,128.4,103,0.0364,0
Southeast,ProductA,2024-04-15,19833.69,339,121.4,117,0.0354,0
Southeast,ProductA,2024-04-22,20577.89,339,154.9,94,0.0361,0
Southeast,ProductA,2024-04-29,20073.2,371,146.3,95,0.0396,0
Southeast,ProductA,2024-05-06,21607.81,355,150.0,97,0.0378,0
Southeast,ProductA,2024-05-13,21019.56,342,135.0,91,0.0378,0
Southeast,ProductA,2024-05-20,21388.5,371,150.1,116,0.0269,0
Southeast,ProductA,2024-05-27,22014.51,373,145.1,110,0.0328,0
Southeast,ProductA,2024-06-03,22493.1,391,156.4,99,0.034,0
Southeast,ProductA,2024-06-10,22515.72,350,140.9,111,0.0304,0
Southeast,ProductA,2024-06-17,23064.52,367,149.1,116,0.0364,0
Southeast,ProductA,2024-06-24,23651.34,407,154.3,130,0.0318,0
Southeast,ProductA,2024-07-01,22252.0,369,138.6,112,0.0337,0
Southeast,ProductA,2024-07-08,26928.53,435,181.1,124,0.0365,1
Southeast,ProductA,2024-07-15,24644.85,437,188.9,152,0.036,1
Southeast,ProductA,2024-07-22,23137.89,405,146.3,117,0.0381,0
Southeast,ProductA,2024-07-29,22497.57,396,168.4,129,0.0355,0
Southeast,ProductA,2024-08-05,22469.97,387,145.9,119,0.0371,0
Southeast,ProductA,2024-08-12,22097.14,359,131.1,100,0.0369,0
Southeast,ProductA,2024-08-19,22069.329999999998,382,142.1,119,0.0343,0
Southeast,ProductA,2024-08-26,21338.63,399,160.4,126,0.0342,0
Southeast,ProductA,2024-09-02,20828.72,338,127.4,96,0.0368,0
Southeast,ProductA,2024-09-09,20243.67,320,133.4,109,0.0333,0
Southeast,ProductA,2024-09-16,19732.29,314,134.6,94,0.0288,0
Southeast,ProductA,2024-09-23,19515.31,329,143.1,86,0.0371,0
Southeast,ProductA,2024-09-30,19114.87,284,103.6,85,0.0392,0
Southeast,ProductA,2024-10-07,18863.44,315,119.1,98,0.0347,0
Southeast,ProductA,2024-10-14,18411.190000000002,331,124.0,91,0.0406,0
Southeast,ProductA,2024-10-21,17803.52,328,130.0,89,0.0319,0
Southeast,ProductA,2024-10-28,17203.75,282,115.1,84,0.0352,0
Southeast,ProductA,2024-11-04,17173.34,292,126.4,88,0.0346,0
Southeast,ProductA,2024-11-11,15874.41,261,108.6,85,0.0319,0
Southeast,ProductA,2024-11-18,16542.35,272,113.6,74,0.0321,0
Southeast,ProductA,2024-11-25,16214.54,264,99.0,68,0.0331,0
Southeast,ProductA,2024-12-02,17378.35,307,121.6,82,0.0341,1
Southeast,ProductA,2024-12-09,18962.81,325,119.0,89,0.0333,1
Southeast,ProductA,2024-12-16,16505.18,290,120.6,81,0.0317,1
Southeast,ProductA,2024-12-23,18198.42,296,106.6,83,0.0342,1
Southeast,ProductA,2024-12-30,18036.2,303,114.0,79,0.0318,1
Southeast,ProductA,2025-01-06,15622.73,264,90.4,67,0.0351,1
Southeast,ProductA,2025-01-13,15202.76,245,94.6,55,0.035,0
Southeast,ProductA,2025-01-20,15792.009999999998,251,95.9,86,0.0396,0
Southeast,ProductA,2025-01-27,15833.45,292,108.3,74,0.0337,0
Southeast,ProductA,2025-02-03,16251.310000000001,277,99.9,89,0.0338,0
Southeast,ProductA,2025-02-10,15985.71,269,101.4,76,0.0375,0
Southeast,ProductA,2025-02-17,16388.53,275,111.3,79,0.0429,0
Southeast,ProductA,2025-02-24,16700.69,279,126.0,85,0.0362,0
