date,region,product,revenue,units_sold,inventory,customer_count,churn_rate,promo_active
2025-01-15,West,ProductB,2320.76,34,70,9,0.024,0
2025-01-15,West,ProductC,1842.23,33,131,10,0.0346,0
2025-01-15,West,ProductD,1308.09,17,63,4,0.0253,0
2025-01-15,West,ProductE,937.83,13,51,6,0.0498,0
2025-01-16,Midwest,ProductA,1886.37,41,141,9,0.031,0
2025-01-16,Midwest,ProductB,1662.96,22,46,3,0.0214,0
2025-01-16,Midwest,ProductC,1291.31,17,45,0,0.0235,0
2025-01-16,Midwest,ProductD,997.64,15,31,0,0.0347,0
2025-01-16,Midwest,ProductE,676.69,12,22,1,0.0432,0
2025-01-16,Northeast,ProductA,3022.02,53,150,11,0.0498,0
2025-01-16,Northeast,ProductB,2380.26,32,57,12,0.0443,0
2025-01-16,Northeast,ProductC,1924.72,31,99,10,0.0283,0
2025-01-16,Northeast,ProductD,1441.19,30,73,14,0.0395,0
2025-01-16,Northeast,ProductE,1042.64,18,35,8,0.0456,0
2025-01-16,Southeast,ProductA,2434.39,38,106,14,0.037,0
2025-01-16,Southeast,ProductB,1918.75,27,52,3,0.0439,0
2025-01-16,Southeast,ProductC,1502.13,28,65,9,0.0215,0
2025-01-16,Southeast,ProductD,1105.37,15,42,2,0.0273,0
2025-01-16,Southeast,ProductE,799.17,15,20,8,0.0359,0
2025-01-16,Southwest,ProductA,1633.2,34,98,11,0.0402,0
2025-01-16,Southwest,ProductB,1371.64,18,45,4,0.0237,0
2025-01-16,Southwest,ProductC,1060.75,14,36,2,0.0463,0
2025-01-16,Southwest,ProductD,842.61,13,41,7,0.0425,0
2025-01-16,Southwest,ProductE,557.59,8,11,6,0.0414,0
2025-01-16,West,ProductA,2501.04,40,89,9,0.0315,0
2025-01-16,West,ProductB,2345.98,38,87,10,0.0333,0
2025-01-16,West,ProductC,1892.28,34,93,11,0.0408,0
2025-01-16,West,ProductD,1265.67,17,42,2,0.0311,0
2025-01-16,West,ProductE,892.33,19,52,4,0.034,0
2025-01-17,Midwest,ProductA,1956.21,41,132,9,0.0444,0
2025-01-17,Midwest,ProductB,1793.67,28,105,8,0.0286,0
2025-01-17,Midwest,ProductC,1240.99,24,54,3,0.0305,0
2025-01-17,Midwest,ProductD,983.1,14,12,0,0.0422,0
2025-01-17,Midwest,ProductE,657.37,12,32,2,0.0284,0
2025-01-17,Northeast,ProductA,2990.91,42,110,14,0.0213,0
2025-01-17,Northeast,ProductB,2413.91,45,135,17,0.0328,0
2025-01-17,Northeast,ProductC,1960.03,31,112,8,0.0432,0
2025-01-17,Northeast,ProductD,1420.2,23,66,9,0.0432,0
2025-01-17,Northeast,ProductE,1005.67,16,41,3,0.0334,0
2025-01-17,Southeast,ProductA,2312.95,38,107,9,0.037,0
2025-01-17,Southeast,ProductB,1986.59,40,103,10,0.0381,0
2025-01-17,Southeast,ProductC,1414.82,25,66,9,0.0323,0
2025-01-17,Southeast,ProductD,1105.46,23,30,11,0.0444,0
2025-01-17,Southeast,ProductE,816.93,16,47,3,0.0289,0
2025-01-17,Southwest,ProductA,1779.49,39,67,6,0.0272,0
2025-01-17,Southwest,ProductB,1334.82,25,68,4,0.0272,0
2025-01-17,Southwest,ProductC,1004.22,15,54,3,0.0297,0
2025-01-17,Southwest,ProductD,865.94,13,57,5,0.0205,0
2025-01-17,Southwest,ProductE,557.03,12,34,8,0.0451,0
2025-01-17,West,ProductA,2784.55,37,123,11,0.021,0
2025-01-17,West,ProductB,2343.46,38,101,10,0.0288,0
2025-01-17,West,ProductC,1760.2,26,67,6,0.0232,0
2025-01-17,West,ProductD,1408.56,24,54,5,0.0323,0
2025-01-17,West,ProductE,873.37,16,60,6,0.0239,0
2025-01-18,Midwest,ProductA,1700.69,23,64,8,0.0452,0
2025-01-18,Midwest,ProductB,1379.99,24,60,1,0.0252,0
2025-01-18,Midwest,ProductC,1184.48,18,23,6,0.0484,0
2025-01-18,Midwest,ProductD,825.8,14,27,7,0.047,0
2025-01-18,Midwest,ProductE,528.75,7,24,5,0.0219,0
2025-01-18,Northeast,ProductA,2392.98,33,112,8,0.0291,0
2025-01-18,Northeast,ProductB,2040.16,44,133,12,0.0213,0
2025-01-18,Northeast,ProductC,1609.64,32,85,6,0.0382,0
2025-01-18,Northeast,ProductD,1214.79,16,20,8,0.0307,0
2025-01-18,Northeast,ProductE,834.04,11,27,6,0.0453,0
2025-01-18,Southeast,ProductA,1904.01,27,82,13,0.0257,0
2025-01-18,Southeast,ProductB,1714.25,24,83,8,0.0383,0
2025-01-18,Southeast,ProductC,1323.56,17,42,9,0.035,0
2025-01-18,Southeast,ProductD,984.37,15,25,6,0.0408,0
2025-01-18,Southeast,ProductE,659.57,11,7,2,0.0398,0
2025-01-18,Southwest,ProductA,1565.87,30,69,9,0.0264,0
2025-01-18,Southwest,ProductB,1173.02,18,55,5,0.0455,0
2025-01-18,Southwest,ProductC,994.43,13,15,0,0.0496,0
2025-01-18,Southwest,ProductD,686.99,11,25,3,0.0484,0
2025-01-18,Southwest,ProductE,462.7,6,23,6,0.0325,0
2025-01-18,West,ProductA,2377.88,32,79,8,0.0418,0
2025-01-18,West,ProductB,1948.3,39,99,7,0.0313,0
2025-01-18,West,ProductC,1433.61,23,29,2,0.0223,0
2025-01-18,West,ProductD,1219.02,20,39,8,0.023,0
2025-01-18,West,ProductE,733.21,11,22,5,0.0333,0
2025-01-19,Midwest,ProductA,1581.07,21,50,1,0.023,0
2025-01-19,Midwest,ProductB,1405.37,21,38,1,0.0285,0
2025-01-19,Midwest,ProductC,948.35,18,54,0,0.0401,0
2025-01-19,Midwest,ProductD,806.39,14,39,3,0.0381,0
2025-01-19,Midwest,ProductE,548.55,7,15,0,0.0233,0
2025-01-19,Northeast,ProductA,2445.68,35,112,7,0.0337,0
2025-01-19,Northeast,ProductB,2117.58,31,48,12,0.023,0
2025-01-19,Northeast,ProductC,1630.17,34,118,12,0.0327,0
2025-01-19,Northeast,ProductD,1287.58,22,81,10,0.0296,0
2025-01-19,Northeast,ProductE,787.4,12,35,0,0.0405,0
2025-01-19,Southeast,ProductA,1969.42,38,72,12,0.0367,0
2025-01-19,Southeast,ProductB,1529.17,21,28,1,0.0477,0
2025-01-19,Southeast,ProductC,1230.89,19,56,0,0.0272,0
2025-01-19,Southeast,ProductD,974.39,20,61,1,0.0358,0
2025-01-19,Southeast,ProductE,627.81,10,8,1,0.03,0
2025-01-19,Southwest,ProductA,1586.43,28,76,8,0.0346,0
2025-01-19,Southwest,ProductB,1322.86,20,69,1,0.0238,0
2025-01-19,Southwest,ProductC,939.59,13,26,0,0.0279,0
2025-01-19,Southwest,ProductD,735.62,11,22,1,0.0383,0
2025-01-19,Southwest,ProductE,527.0,8,2,3,0.0241,0
2025-01-19,West,ProductA,2326.33,31,77,10,0.0442,0
2025-01-19,West,ProductB,1790.64,32,107,12,0.033,0
2025-01-19,West,ProductC,1543.85,33,76,17,0.0473,0
2025-01-19,West,ProductD,1110.85,18,67,2,0.0469,0
2025-01-19,West,ProductE,760.17,11,43,7,0.0322,0
2025-01-20,Midwest,ProductA,1974.18,28,65,9,0.0344,0
2025-01-20,Midwest,ProductB,1732.83,27,48,6,0.0216,0
2025-01-20,Midwest,ProductC,1279.43,27,75,5,0.0286,0
2025-01-20,Midwest,ProductD,971.04,17,62,7,0.033,0
2025-01-20,Midwest,ProductE,666.31,12,52,0,0.0457,0
2025-01-20,Northeast,ProductA,2840.21,42,115,12,0.033,0
2025-01-20,Northeast,ProductB,2395.75,52,128,18,0.0231,0
2025-01-20,Northeast,ProductC,2054.44,33,93,4,0.027,0
2025-01-20,Northeast,ProductD,1468.64,25,70,11,0.0271,0
2025-01-20,Northeast,ProductE,1027.53,20,47,8,0.0425,0
2025-01-20,Southeast,ProductA,2572.25,42,111,16,0.0464,0
2025-01-20,Southeast,ProductB,1934.22,33,99,10,0.0369,0
2025-01-20,Southeast,ProductC,1633.72,22,66,7,0.0308,0
2025-01-20,Southeast,ProductD,1095.19,19,62,9,0.0368,0
2025-01-20,Southeast,ProductE,845.55,15,35,4,0.0412,0
2025-01-20,Southwest,ProductA,1558.27,31,118,12,0.0294,0
2025-01-20,Southwest,ProductB,1380.15,19,59,0,0.0365,0
2025-01-20,Southwest,ProductC,1150.46,19,47,0,0.0447,0
2025-01-20,Southwest,ProductD,924.49,19,54,4,0.0233,0
2025-01-20,Southwest,ProductE,551.13,7,0,0,0.032,0
2025-01-20,West,ProductA,2910.24,64,199,20,0.0307,0
2025-01-20,West,ProductB,2221.7,34,102,9,0.0483,0
2025-01-20,West,ProductC,1691.92,23,61,5,0.0342,0
2025-01-20,West,ProductD,1405.57,23,39,2,0.0396,0
2025-01-20,West,ProductE,863.08,12,45,0,0.0395,0
2025-01-21,Midwest,ProductA,1906.48,26,56,4,0.0471,0
2025-01-21,Midwest,ProductB,1707.01,27,102,5,0.038,0
2025-01-21,Midwest,ProductC,1368.79,19,50,5,0.048,0
2025-01-21,Midwest,ProductD,926.29,18,43,10,0.0303,0
2025-01-21,Midwest,ProductE,631.81,11,39,6,0.0421,0
2025-01-21,Northeast,ProductA,2956.87,41,94,10,0.0388,0
2025-01-21,Northeast,ProductB,2341.54,35,80,5,0.0459,0
2025-01-21,Northeast,ProductC,1789.9,25,56,8,0.0276,0
2025-01-21,Northeast,ProductD,1432.64,22,46,1,0.0322,0
2025-01-21,Northeast,ProductE,943.3,18,58,0,0.0472,0
2025-01-21,Southeast,ProductA,2241.55,42,86,11,0.0292,0
2025-01-21,Southeast,ProductB,1907.48,29,77,8,0.0402,0
2025-01-21,Southeast,ProductC,1548.98,21,33,2,0.0258,0
2025-01-21,Southeast,ProductD,1166.33,19,48,2,0.0224,0
2025-01-21,Southeast,ProductE,839.87,11,19,7,0.041,0
2025-01-21,Southwest,ProductA,1778.44,26,45,6,0.0329,0
2025-01-21,Southwest,ProductB,1346.01,18,32,0,0.0285,0
2025-01-21,Southwest,ProductC,1092.07,16,32,5,0.0342,0
2025-01-21,Southwest,ProductD,898.95,15,15,7,0.0318,0
2025-01-21,Southwest,ProductE,582.84,10,33,0,0.046,0
2025-01-21,West,ProductA,2608.16,37,102,16,0.0442,0
2025-01-21,West,ProductB,2116.95,44,142,11,0.0269,0
2025-01-21,West,ProductC,1908.13,26,48,2,0.024,0
2025-01-21,West,ProductD,1264.56,17,27,4,0.0393,0
2025-01-21,West,ProductE,813.6,15,53,0,0.0244,0
2025-01-22,Midwest,ProductA,1915.85,36,136,9,0.0305,0
2025-01-22,Midwest,ProductB,1762.52,36,70,6,0.0286,0
2025-01-22,Midwest,ProductC,1318.25,18,25,2,0.034,0
2025-01-22,Midwest,ProductD,950.68,20,68,7,0.0396,0
2025-01-22,Midwest,ProductE,713.99,15,59,4,0.0383,0
2025-01-22,Northeast,ProductA,2929.59,43,131,14,0.0289,0
2025-01-22,Northeast,ProductB,2519.18,40,90,16,0.0469,0
2025-01-22,Northeast,ProductC,1867.53,28,76,11,0.0372,0
2025-01-22,Northeast,ProductD,1477.82,23,43,8,0.0352,0
2025-01-22,Northeast,ProductE,1079.77,17,34,3,0.0278,0
2025-01-22,Southeast,ProductA,2592.87,53,138,12,0.0352,0
2025-01-22,Southeast,ProductB,1989.76,26,64,8,0.049,0
2025-01-22,Southeast,ProductC,1462.79,20,59,2,0.0221,0
2025-01-22,Southeast,ProductD,1131.09,20,35,9,0.037,0
2025-01-22,Southeast,ProductE,796.37,14,53,7,0.0278,0
2025-01-22,Southwest,ProductA,1832.72,38,95,11,0.0492,0
2025-01-22,Southwest,ProductB,1367.66,22,59,2,0.0491,0
2025-01-22,Southwest,ProductC,1165.39,25,62,3,0.0333,0
2025-01-22,Southwest,ProductD,936.83,14,29,0,0.0392,0
2025-01-22,Southwest,ProductE,587.85,8,32,1,0.0333,0
2025-01-22,West,ProductA,2703.85,50,117,16,0.0425,0
2025-01-22,West,ProductB,2369.75,36,84,13,0.0206,0
2025-01-22,West,ProductC,1599.24,27,98,7,0.0237,0
2025-01-22,West,ProductD,1255.11,20,58,3,0.0221,0
2025-01-22,West,ProductE,852.8,15,37,6,0.0398,0
2025-01-23,Midwest,ProductA,1870.37,26,65,13,0.0443,0
2025-01-23,Midwest,ProductB,1716.59,25,34,7,0.0475,0
2025-01-23,Midwest,ProductC,1287.93,26,87,4,0.025,0
2025-01-23,Midwest,ProductD,966.34,13,48,0,0.0449,0
2025-01-23,Midwest,ProductE,692.27,9,10,2,0.0299,0
2025-01-23,Northeast,ProductA,3171.76,62,158,13,0.0429,0
2025-01-23,Northeast,ProductB,2496.74,33,91,6,0.0246,0
2025-01-23,Northeast,ProductC,1990.01,26,61,6,0.0277,0
2025-01-23,Northeast,ProductD,1425.42,23,70,2,0.0437,0
2025-01-23,Northeast,ProductE,1031.88,14,14,1,0.0355,0
2025-01-23,Southeast,ProductA,2380.71,39,102,11,0.0396,0
2025-01-23,Southeast,ProductB,1960.47,30,68,7,0.0259,0
2025-01-23,Southeast,ProductC,1364.65,22,52,1,0.0309,0
2025-01-23,Southeast,ProductD,1255.43,23,75,9,0.0364,0
2025-01-23,Southeast,ProductE,770.2,14,22,1,0.0492,0
2025-01-23,Southwest,ProductA,1666.05,24,86,10,0.0359,0
2025-01-23,Southwest,ProductB,1449.48,26,67,10,0.0466,0
2025-01-23,Southwest,ProductC,1154.98,16,39,3,0.0463,0
2025-01-23,Southwest,ProductD,868.85,18,42,8,0.0238,0
2025-01-23,Southwest,ProductE,582.98,10,42,6,0.0462,0
2025-01-23,West,ProductA,2762.42,53,183,15,0.0394,0
2025-01-23,West,ProductB,2223.8,35,92,13,0.04,0
2025-01-23,West,ProductC,1768.05,27,72,9,0.0315,0
2025-01-23,West,ProductD,1187.61,25,66,2,0.0458,0
2025-01-23,West,ProductE,905.26,16,46,5,0.0441,0
2025-01-24,Midwest,ProductA,1837.8,34,94,16,0.0412,0
2025-01-24,Midwest,ProductB,1622.97,28,79,8,0.0372,0
2025-01-24,Midwest,ProductC,1278.43,17,58,7,0.039,0
2025-01-24,Midwest,ProductD,913.54,14,46,3,0.0372,0
2025-01-24,Midwest,ProductE,623.46,8,11,0,0.0334,0
2025-01-24,Northeast,ProductA,2887.99,42,104,12,0.0201,0
2025-01-24,Northeast,ProductB,2337.03,32,114,3,0.0315,0
2025-01-24,Northeast,ProductC,1981.43,31,61,9,0.039,0
2025-01-24,Northeast,ProductD,1513.98,20,71,3,0.0478,0
2025-01-24,Northeast,ProductE,928.35,15,33,5,0.0432,0
2025-01-24,Southeast,ProductA,2311.36,45,132,14,0.0343,0
2025-01-24,Southeast,ProductB,2050.77,40,74,9,0.0249,0
2025-01-24,Southeast,ProductC,1439.09,27,84,7,0.024,0
2025-01-24,Southeast,ProductD,1184.29,18,56,6,0.0258,0
2025-01-24,Southeast,ProductE,762.59,15,60,7,0.0396,0
2025-01-24,Southwest,ProductA,1784.41,30,78,7,0.0449,0
2025-01-24,Southwest,ProductB,1479.13,26,86,6,0.0386,0
2025-01-24,Southwest,ProductC,1187.64,17,46,6,0.0439,0
2025-01-24,Southwest,ProductD,789.24,10,44,0,0.0281,0
2025-01-24,Southwest,ProductE,578.97,10,13,1,0.0496,0
2025-01-24,West,ProductA,2922.11,44,125,9,0.0477,0
2025-01-24,West,ProductB,2217.47,34,76,9,0.0394,0
2025-01-24,West,ProductC,1816.66,38,114,10,0.0247,0
2025-01-24,West,ProductD,1285.18,26,84,5,0.0481,0
2025-01-24,West,ProductE,984.04,20,72,6,0.0499,0
2025-01-25,Midwest,ProductA,1566.4,22,55,9,0.0463,0
2025-01-25,Midwest,ProductB,1431.09,26,83,6,0.0347,0
2025-01-25,Midwest,ProductC,1147.44,18,65,0,0.0245,0
2025-01-25,Midwest,ProductD,850.05,16,66,2,0.0313,0
2025-01-25,Midwest,ProductE,641.03,11,16,2,0.0453,0
2025-01-25,Northeast,ProductA,2454.89,43,125,9,0.0408,0
2025-01-25,Northeast,ProductB,2174.07,36,90,10,0.0431,0
2025-01-25,Northeast,ProductC,1605.2,22,61,4,0.0258,0
2025-01-25,Northeast,ProductD,1307.97,26,94,12,0.029,0
2025-01-25,Northeast,ProductE,817.15,12,40,0,0.0297,0
2025-01-25,Southeast,ProductA,1976.15,43,151,10,0.0272,0
2025-01-25,Southeast,ProductB,1752.75,37,106,11,0.0328,0
2025-01-25,Southeast,ProductC,1339.37,20,52,1,0.0391,0
2025-01-25,Southeast,ProductD,920.67,12,42,3,0.0485,0
2025-01-25,Southeast,ProductE,665.07,12,32,6,0.0266,0
2025-01-25,Southwest,ProductA,1415.42,19,38,5,0.0338,0
2025-01-25,Southwest,ProductB,1280.07,20,52,6,0.0245,0
2025-01-25,Southwest,ProductC,998.65,14,35,4,0.0401,0
2025-01-25,Southwest,ProductD,680.7,11,35,5,0.0336,0
2025-01-25,Southwest,ProductE,512.82,8,3,1,0.0277,0
2025-01-25,West,ProductA,2176.77,37,89,14,0.0266,0
2025-01-25,West,ProductB,2059.94,29,68,6,0.0218,0
2025-01-25,West,ProductC,1596.06,32,80,12,0.0392,0
2025-01-25,West,ProductD,1058.56,16,37,0,0.0261,0
2025-01-25,West,ProductE,731.6,11,33,3,0.021,0
2025-01-26,Midwest,ProductA,1745.97,32,79,10,0.0439,0
2025-01-26,Midwest,ProductB,1390.55,20,39,6,0.0326,0
2025-01-26,Midwest,ProductC,1203.78,21,65,8,0.025,0
2025-01-26,Midwest,ProductD,904.41,13,36,8,0.0472,0
2025-01-26,Midwest,ProductE,521.88,9,25,0,0.0226,0
2025-01-26,Northeast,ProductA,2473.05,48,135,12,0.0359,0
2025-01-26,Northeast,ProductB,2005.36,35,111,9,0.0334,0
2025-01-26,Northeast,ProductC,1750.26,33,101,7,0.027,0
2025-01-26,Northeast,ProductD,1329.12,18,64,2,0.0332,0
2025-01-26,Northeast,ProductE,724.24,10,25,2,0.0377,0
2025-01-26,Southeast,ProductA,2133.08,38,67,11,0.0456,0
2025-01-26,Southeast,ProductB,1564.29,22,42,3,0.0245,0
2025-01-26,Southeast,ProductC,1407.04,21,38,2,0.0334,0
2025-01-26,Southeast,ProductD,999.39,14,65,6,0.0361,0
2025-01-26,Southeast,ProductE,701.18,9,21,0,0.045,0
2025-01-26,Southwest,ProductA,1575.29,32,86,7,0.0472,0
2025-01-26,Southwest,ProductB,1161.39,19,52,5,0.046,0
2025-01-26,Southwest,ProductC,1035.6,16,34,3,0.0248,0
2025-01-26,Southwest,ProductD,756.25,11,36,4,0.0387,0
2025-01-26,Southwest,ProductE,475.81,6,24,0,0.0392,0
2025-01-26,West,ProductA,2328.02,45,142,9,0.0219,0
2025-01-26,West,ProductB,1921.81,39,123,9,0.0314,0
2025-01-26,West,ProductC,1576.57,25,64,10,0.0332,0
2025-01-26,West,ProductD,1108.39,23,41,9,0.038,0
2025-01-26,West,ProductE,766.27,16,57,8,0.0219,0
2025-01-27,Midwest,ProductA,1651.08,34,65,9,0.0331,0
2025-01-27,Midwest,ProductB,1558.83,22,72,10,0.039,0
2025-01-27,Midwest,ProductC,1386.22,23,45,1,0.0383,0
2025-01-27,Midwest,ProductD,941.42,15,29,2,0.048,0
2025-01-27,Midwest,ProductE,669.96,13,21,6,0.0211,0
2025-01-27,Northeast,ProductA,3195.91,45,123,11,0.045,0
2025-01-27,Northeast,ProductB,2544.5,46,107,9,0.0328,0
2025-01-27,Northeast,ProductC,2135.16,32,87,9,0.034,0
2025-01-27,Northeast,ProductD,1481.29,29,72,14,0.0201,0
2025-01-27,Northeast,ProductE,1019.15,14,35,5,0.0209,0
2025-01-27,Southeast,ProductA,2197.73,32,82,5,0.0246,0
2025-01-27,Southeast,ProductB,2033.39,27,60,7,0.0344,0
2025-01-27,Southeast,ProductC,1574.35,23,84,8,0.041,0
2025-01-27,Southeast,ProductD,1166.04,23,67,13,0.0218,0
2025-01-27,Southeast,ProductE,817.05,17,39,5,0.0459,0
2025-01-27,Southwest,ProductA,1696.51,32,111,10,0.0436,0
2025-01-27,Southwest,ProductB,1451.57,30,82,10,0.0236,0
2025-01-27,Southwest,ProductC,1176.8,18,44,6,0.0283,0
2025-01-27,Southwest,ProductD,813.3,16,67,5,0.0231,0
2025-01-27,Southwest,ProductE,591.94,9,47,0,0.0311,0
2025-01-27,West,ProductA,2735.56,60,199,20,0.027,0
2025-01-27,West,ProductB,2289.08,43,115,10,0.0243,0
2025-01-27,West,ProductC,1800.2,24,54,4,0.0216,0
2025-01-27,West,ProductD,1390.92,25,77,10,0.0327,0
2025-01-27,West,ProductE,940.67,18,69,4,0.0422,0
2025-01-28,Midwest,ProductA,1937.61,27,85,3,0.0256,0
2025-01-28,Midwest,ProductB,1710.18,25,76,2,0.0373,0
2025-01-28,Midwest,ProductC,1244.09,17,44,8,0.0328,0
2025-01-28,Midwest,ProductD,988.35,14,35,1,0.0352,0
2025-01-28,Midwest,ProductE,654.54,11,22,4,0.0218,0
2025-01-28,Northeast,ProductA,2879.71,38,66,11,0.0341,0
2025-01-28,Northeast,ProductB,2369.24,52,163,14,0.0273,0
2025-01-28,Northeast,ProductC,2064.81,35,136,13,0.0245,0
2025-01-28,Northeast,ProductD,1442.94,19,25,3,0.0275,0
2025-01-28,Northeast,ProductE,1006.52,20,81,7,0.0439,0
2025-01-28,Southeast,ProductA,2587.57,43,113,14,0.0483,0
2025-01-28,Southeast,ProductB,1982.23,39,75,17,0.0267,0
2025-01-28,Southeast,ProductC,1554.92,34,82,9,0.0407,0
2025-01-28,Southeast,ProductD,1185.78,17,40,10,0.0468,0
2025-01-28,Southeast,ProductE,750.6,10,38,0,0.0213,0
2025-01-28,Southwest,ProductA,1656.0,22,59,9,0.0343,0
2025-01-28,Southwest,ProductB,1390.68,25,68,11,0.0353,0
2025-01-28,Southwest,ProductC,1077.07,16,17,2,0.0271,0
2025-01-28,Southwest,ProductD,836.58,14,34,7,0.0202,0
2025-01-28,Southwest,ProductE,601.04,13,30,3,0.03,0
2025-01-28,West,ProductA,2683.87,48,117,12,0.0325,0
2025-01-28,West,ProductB,2228.34,32,104,11,0.0492,0
2025-01-28,West,ProductC,1737.81,23,56,9,0.0225,0
2025-01-28,West,ProductD,1374.07,26,61,7,0.0424,0
2025-01-28,West,ProductE,909.17,12,16,0,0.0229,0
2025-01-29,Midwest,ProductA,1933.93,29,84,11,0.0419,0
2025-01-29,Midwest,ProductB,1712.55,27,92,6,0.038,0
2025-01-29,Midwest,ProductC,1211.74,21,25,4,0.0455,0
2025-01-29,Midwest,ProductD,1042.24,20,43,3,0.0221,0
2025-01-29,Midwest,ProductE,611.78,12,51,3,0.0313,0
2025-01-29,Northeast,ProductA,3216.18,53,147,13,0.0422,0
2025-01-29,Northeast,ProductB,2445.09,51,124,22,0.0435,0
2025-01-29,Northeast,ProductC,1948.21,37,118,5,0.044,0
2025-01-29,Northeast,ProductD,1434.33,26,78,5,0.0259,0
2025-01-29,Northeast,ProductE,1080.96,16,42,8,0.0442,0
2025-01-29,Southeast,ProductA,2201.5,40,102,8,0.0315,0
2025-01-29,Southeast,ProductB,1922.84,26,51,2,0.0463,0
2025-01-29,Southeast,ProductC,1638.01,32,57,11,0.0277,0
2025-01-29,Southeast,ProductD,1282.47,24,88,3,0.0406,0
2025-01-29,Southeast,ProductE,832.47,14,51,3,0.0223,0
2025-01-29,Southwest,ProductA,1627.43,31,56,8,0.0384,0
2025-01-29,Southwest,ProductB,1434.22,21,83,3,0.0483,0
2025-01-29,Southwest,ProductC,1205.32,16,56,6,0.0315,0
2025-01-29,Southwest,ProductD,866.47,18,37,7,0.0201,0
2025-01-29,Southwest,ProductE,608.13,12,46,5,0.0488,0
2025-01-29,West,ProductA,2572.25,47,98,9,0.041,0
2025-01-29,West,ProductB,2313.14,33,58,16,0.0326,0
2025-01-29,West,ProductC,1849.1,36,56,9,0.03,0
2025-01-29,West,ProductD,1343.35,18,72,4,0.0295,0
2025-01-29,West,ProductE,891.33,19,47,9,0.0222,0
2025-01-30,Midwest,ProductA,2158.85,40,97,17,0.0428,0
2025-01-30,Midwest,ProductB,1772.15,38,109,5,0.0342,0
2025-01-30,Midwest,ProductC,1401.23,23,50,10,0.0408,0
2025-01-30,Midwest,ProductD,972.6,18,41,6,0.0307,0
2025-01-30,Midwest,ProductE,671.33,10,19,5,0.0217,0
2025-01-30,Northeast,ProductA,2819.72,42,101,9,0.0324,0
2025-01-30,Northeast,ProductB,2420.76,52,161,9,0.0399,0
2025-01-30,Northeast,ProductC,2041.07,38,104,9,0.0441,0
2025-01-30,Northeast,ProductD,1573.45,26,84,9,0.0252,0
2025-01-30,Northeast,ProductE,929.84,13,31,0,0.0349,0
2025-01-30,Southeast,ProductA,2694.7,46,168,16,0.0267,0
2025-01-30,Southeast,ProductB,1920.77,26,72,8,0.0477,0
2025-01-30,Southeast,ProductC,1531.78,32,97,9,0.0289,0
2025-01-30,Southeast,ProductD,1237.41,23,89,3,0.0371,0
2025-01-30,Southeast,ProductE,802.64,13,25,5,0.0415,0
2025-01-30,Southwest,ProductA,1674.9,30,93,9,0.0319,0
2025-01-30,Southwest,ProductB,1350.37,21,72,11,0.0303,0
2025-01-30,Southwest,ProductC,1159.88,24,62,4,0.0448,0
2025-01-30,Southwest,ProductD,839.31,14,33,9,0.0297,0
2025-01-30,Southwest,ProductE,616.66,11,40,0,0.0258,0
2025-01-30,West,ProductA,2874.74,43,100,12,0.0358,0
2025-01-30,West,ProductB,2455.85,42,129,12,0.0411,0
2025-01-30,West,ProductC,1802.83,25,70,7,0.0363,0
2025-01-30,West,ProductD,1260.38,26,45,12,0.0444,0
2025-01-30,West,ProductE,897.62,19,56,0,0.0235,0
2025-01-31,Midwest,ProductA,1982.54,26,67,2,0.0373,0
2025-01-31,Midwest,ProductB,1494.54,26,44,11,0.0464,0
2025-01-31,Midwest,ProductC,1297.84,23,63,2,0.0301,0
2025-01-31,Midwest,ProductD,1013.15,19,59,4,0.0319,0
2025-01-31,Midwest,ProductE,667.72,13,34,0,0.045,0
2025-01-31,Northeast,ProductA,2976.36,46,90,13,0.0486,0
2025-01-31,Northeast,ProductB,2410.14,47,141,15,0.0368,0
2025-01-31,Northeast,ProductC,2033.17,28,83,7,0.0222,0
2025-01-31,Northeast,ProductD,1482.04,20,47,6,0.0225,0
2025-01-31,Northeast,ProductE,1066.2,16,34,3,0.034,0
2025-01-31,Southeast,ProductA,2309.68,46,123,21,0.0423,0
2025-01-31,Southeast,ProductB,2135.24,38,132,9,0.0365,0
2025-01-31,Southeast,ProductC,1674.13,28,74,5,0.0406,0
2025-01-31,Southeast,ProductD,1149.65,16,34,3,0.0309,0
2025-01-31,Southeast,ProductE,838.84,17,45,5,0.024,0
2025-01-31,Southwest,ProductA,1685.31,30,85,12,0.0208,0
2025-01-31,Southwest,ProductB,1326.69,21,27,8,0.0313,0
2025-01-31,Southwest,ProductC,1098.47,19,31,5,0.0356,0
2025-01-31,Southwest,ProductD,912.09,14,22,7,0.049,0
2025-01-31,Southwest,ProductE,526.93,7,0,4,0.039,0
2025-01-31,West,ProductA,2803.42,40,89,8,0.0343,0
2025-01-31,West,ProductB,2218.72,46,155,15,0.039,0
2025-01-31,West,ProductC,1806.27,31,94,8,0.0215,0
2025-01-31,West,ProductD,1333.92,19,42,8,0.0487,0
2025-01-31,West,ProductE,969.74,17,46,6,0.023,0
2025-02-01,Midwest,ProductA,1550.64,23,71,11,0.0361,0
2025-02-01,Midwest,ProductB,1400.5,20,63,9,0.0392,0
2025-02-01,Midwest,ProductC,1052.96,15,41,2,0.0201,0
2025-02-01,Midwest,ProductD,779.74,11,56,2,0.0224,0
2025-02-01,Midwest,ProductE,594.57,12,23,0,0.0302,0
2025-02-01,Northeast,ProductA,1158.39,15,26,3,0.109,0
2025-02-01,Northeast,ProductB,852.79,11,19,2,0.0497,0
